#x y co10 co21 13co10 13co21
151.0045 -6.4699765 0.0 0.0 0.0 0.0
151.0045 -6.4692549 0.0 0.0 0.0 0.0
151.0045 -6.4685332 0.0 0.0 0.0 0.0
151.0045 -6.4678115 0.0 0.0 0.0 0.0
151.0045 -6.4670898 0.0 0.0 0.0 0.0
151.00409 -6.4829669 0.0 0.0 0.0 0.0
151.00409 -6.4822452 0.0 0.0 0.0 0.0
151.00409 -6.4815235 0.0 0.0 0.0 0.0
151.00409 -6.4808019 0.0 0.0 0.0 0.0
151.00409 -6.4800802 0.0 0.0 0.0 0.0
151.00409 -6.4793585 0.0 0.0 0.0 0.0
151.00409 -6.4786368 0.0 0.0 0.0 0.0
151.00409 -6.4779151 0.0 0.0 0.0 0.0
151.00409 -6.4771934 0.0 0.0 0.0 0.0
151.00409 -6.4764717 0.0 0.0 0.0 0.0
151.00409 -6.47575 0.0 0.0 0.0 0.0
151.00409 -6.4750284 0.0 0.0 0.0 0.0
151.00409 -6.4743067 0.0 0.0 0.0 0.0
151.00409 -6.473585 0.0 0.0 0.0 0.0
151.00409 -6.4728633 0.0 0.0 0.0 0.0
151.00409 -6.4721416 0.0 0.0 0.0 0.0
151.00409 -6.4714199 0.0 0.0 0.0 0.0
151.00409 -6.4706982 0.0 0.0 0.0 0.0
151.00409 -6.4699765 0.0 0.0 0.0 0.0
151.00409 -6.4692549 0.0 0.0 0.0 0.0
151.00409 -6.4685332 0.0 0.0 0.0 0.0
151.00409 -6.4678115 0.0 0.0 0.0 0.0
151.00409 -6.4670898 0.0 0.0 0.0 0.0
151.01305 -6.4826061 0.0 0.0 0.0 0.0
151.01305 -6.4818844 0.0 0.0 0.0 0.0
151.01305 -6.4811627 0.0 0.0 0.0 0.0
151.01305 -6.480441 0.0 0.0 0.0 0.0
151.01305 -6.4797193 0.0 0.0 0.0 0.0
151.01305 -6.4789976 0.0 0.0 0.0 0.0
151.01305 -6.478276 0.0 0.0 0.0 0.0
151.01305 -6.4775543 0.0 0.0 0.0 0.0
151.01305 -6.4768326 0.0 0.0 0.0 0.0
151.01305 -6.4761109 0.0 0.0 0.0 0.0
151.01305 -6.4753892 0.0 0.0 0.0 0.0
151.01305 -6.4746675 0.0 0.0 0.0 0.0
151.01305 -6.4739458 0.0 0.0 0.0 0.0
151.01305 -6.4732241 0.0 0.0 0.0 0.0
151.01305 -6.4725024 0.0 0.0 0.0 0.0
151.01305 -6.4717808 0.0 0.0 0.0 0.0
151.01305 -6.4710591 0.0 0.0 0.0 0.0
151.01305 -6.4703374 0.0 0.0 0.0 0.0
151.01305 -6.4696157 0.0 0.0 0.0 0.0
151.01305 -6.468894 0.0 0.0 0.0 0.0
151.01305 -6.4681723 0.0 0.0 0.0 0.0
151.01305 -6.4674506 0.0 0.0 0.0 0.0
151.01305 -6.4667289 0.0 0.0 0.0 0.0
151.01263 -6.4826061 0.0 0.0 0.0 0.0
151.01263 -6.4818844 0.0 0.0 0.0 0.0
151.01263 -6.4811627 0.0 0.0 0.0 0.0
151.01263 -6.480441 0.0 0.0 0.0 0.0
151.01263 -6.4797193 0.0 0.0 0.0 0.0
151.01263 -6.4789976 0.0 0.0 0.0 0.0
151.01263 -6.478276 0.0 0.0 0.0 0.0
151.01263 -6.4775543 0.0 0.0 0.0 0.0
151.01263 -6.4768326 0.0 0.0 0.0 0.0
151.01263 -6.4761109 0.0 0.0 0.0 0.0
151.01263 -6.4753892 0.0 0.0 0.0 0.0
151.01263 -6.4746675 0.0 0.0 0.0 0.0
151.01263 -6.4739458 0.0 0.0 0.0 0.0
151.01263 -6.4732241 0.0 0.0 0.0 0.0
151.01263 -6.4725024 0.0 0.0 0.0 0.0
151.01263 -6.4717808 0.0 0.0 0.0 0.0
151.01263 -6.4710591 0.0 0.0 0.0 0.0
151.01263 -6.4703374 0.0 0.0 0.0 0.0
151.01263 -6.4696157 0.0 0.0 0.0 0.0
151.01263 -6.468894 0.0 0.0 0.0 0.0
151.01263 -6.4681723 0.0 0.0 0.0 0.0
151.01263 -6.4674506 0.0 0.0 0.0 0.0
151.01263 -6.4667289 0.0 0.0 0.0 0.0
151.01221 -6.4826061 0.0 0.0 0.0 0.0
151.01221 -6.4818844 0.0 0.0 0.0 0.0
151.01221 -6.4811627 0.0 0.0 0.0 0.0
151.01221 -6.480441 0.0 0.0 0.0 0.0
151.01221 -6.4797193 0.0 0.0 0.0 0.0
151.01221 -6.4789976 0.0 0.0 0.0 0.0
151.01221 -6.478276 0.0 0.0 0.0 0.0
151.01221 -6.4775543 0.0 0.0 0.0 0.0
151.01221 -6.4768326 0.0 0.0 0.0 0.0
151.01221 -6.4761109 0.0 0.0 0.0 0.0
151.01221 -6.4753892 0.0 0.0 0.0 0.0
151.01221 -6.4746675 0.0 0.0 0.0 0.0
151.01221 -6.4739458 0.0 0.0 0.0 0.0
151.01221 -6.4732241 0.0 0.0 0.0 0.0
151.01221 -6.4725024 0.0 0.0 0.0 0.0
151.01221 -6.4717808 0.0 0.0 0.0 0.0
151.01221 -6.4710591 0.0 0.0 0.0 0.0
151.01221 -6.4703374 0.0 0.0 0.0 0.0
151.01221 -6.4696157 0.0 0.0 0.0 0.0
151.01221 -6.468894 0.0 0.0 0.0 0.0
151.01221 -6.4681723 0.0 0.0 0.0 0.0
151.01221 -6.4674506 0.0 0.0 0.0 0.0
151.01221 -6.4667289 0.0 0.0 0.0 0.0
151.0118 -6.4826061 0.0 0.0 0.0 0.0
151.0118 -6.4818844 0.0 0.0 0.0 0.0
151.0118 -6.4811627 0.0 0.0 0.0 0.0
151.0118 -6.480441 0.0 0.0 0.0 0.0
151.0118 -6.4797193 0.0 0.0 0.0 0.0
151.0118 -6.4789976 0.0 0.0 0.0 0.0
151.0118 -6.478276 0.0 0.0 0.0 0.0
151.0118 -6.4775543 0.0 0.0 0.0 0.0
151.0118 -6.4768326 0.0 0.0 0.0 0.0
151.0118 -6.4761109 0.0 0.0 0.0 0.0
151.0118 -6.4753892 0.0 0.0 0.0 0.0
151.0118 -6.4746675 0.0 0.0 0.0 0.0
151.0118 -6.4739458 0.0 0.0 0.0 0.0
151.0118 -6.4732241 0.0 0.0 0.0 0.0
151.0118 -6.4725024 0.0 0.0 0.0 0.0
151.0118 -6.4717808 0.0 0.0 0.0 0.0
151.0118 -6.4710591 0.0 0.0 0.0 0.0
151.0118 -6.4703374 0.0 0.0 0.0 0.0
151.0118 -6.4696157 0.0 0.0 0.0 0.0
151.0118 -6.468894 0.0 0.0 0.0 0.0
151.0118 -6.4681723 0.0 0.0 0.0 0.0
151.0118 -6.4674506 0.0 0.0 0.0 0.0
151.0118 -6.4667289 0.0 0.0 0.0 0.0
151.01138 -6.4826061 0.0 0.0 0.0 0.0
151.01138 -6.4818844 0.0 0.0 0.0 0.0
151.01138 -6.4811627 0.0 0.0 0.0 0.0
151.01138 -6.480441 0.0 0.0 0.0 0.0
151.01138 -6.4797193 0.0 68.03 0.0 0.0
151.01138 -6.4789976 43.46 153.582 0.0 0.0
151.01138 -6.478276 69.681 232.419 0.0 7.532
151.01138 -6.4775543 62.104 194.085 0.0 9.019
151.01138 -6.4768326 58.233 165.284 0.0 8.205
151.01138 -6.4761109 50.397 139.982 0.0 6.229
151.01138 -6.4753892 16.454 57.695 0.0 0.0
151.01138 -6.4746675 0.0 33.559 0.0 0.0
151.01138 -6.4739458 11.85 37.657 0.0 0.0
151.01138 -6.4732241 0.0 0.0 0.0 0.0
151.01138 -6.4725024 0.0 0.0 0.0 0.0
151.01138 -6.4717808 0.0 0.0 0.0 0.0
151.01138 -6.4710591 0.0 0.0 0.0 0.0
151.01138 -6.4703374 0.0 0.0 0.0 0.0
151.01138 -6.4696157 0.0 0.0 0.0 0.0
151.01138 -6.468894 0.0 0.0 0.0 0.0
151.01138 -6.4681723 0.0 0.0 0.0 0.0
151.01138 -6.4674506 0.0 0.0 0.0 0.0
151.01138 -6.4667289 0.0 0.0 0.0 0.0
151.01096 -6.4826061 0.0 0.0 0.0 0.0
151.01096 -6.4818844 0.0 0.0 0.0 0.0
151.01096 -6.4811627 0.0 0.0 0.0 0.0
151.01096 -6.480441 0.0 64.463 0.0 0.0
151.01096 -6.4797193 56.047 198.622 0.0 9.189
151.01096 -6.4789976 85.577 257.987 0.0 10.87
151.01096 -6.478276 86.949 264.999 0.0 8.438
151.01096 -6.4775543 63.248 188.064 0.0 0.0
151.01096 -6.4768326 60.229 156.819 0.0 7.795
151.01096 -6.4761109 75.128 195.611 0.0 8.214
151.01096 -6.4753892 40.893 144.739 0.0 0.0
151.01096 -6.4746675 21.969 78.535 0.0 0.0
151.01096 -6.4739458 22.855 79.448 0.0 0.0
151.01096 -6.4732241 14.977 0.0 0.0 0.0
151.01096 -6.4725024 0.0 0.0 0.0 0.0
151.01096 -6.4717808 0.0 0.0 0.0 0.0
151.01096 -6.4710591 0.0 0.0 0.0 0.0
151.01096 -6.4703374 0.0 0.0 0.0 0.0
151.01096 -6.4696157 0.0 0.0 0.0 0.0
151.01096 -6.468894 0.0 0.0 0.0 0.0
151.01096 -6.4681723 0.0 0.0 0.0 0.0
151.01096 -6.4674506 0.0 0.0 0.0 0.0
151.01096 -6.4667289 0.0 0.0 0.0 0.0
151.01055 -6.4826061 0.0 0.0 0.0 0.0
151.01055 -6.4818844 19.98 0.0 0.0 0.0
151.01055 -6.4811627 21.34 90.96 0.0 0.0
151.01055 -6.480441 30.663 127.45 0.0 0.0
151.01055 -6.4797193 74.434 244.618 0.0 13.66
151.01055 -6.4789976 65.187 183.751 0.0 0.0
151.01055 -6.478276 46.977 129.974 0.0 0.0
151.01055 -6.4775543 27.373 82.868 0.0 0.0
151.01055 -6.4768326 37.583 98.063 0.0 0.0
151.01055 -6.4761109 64.581 174.904 0.0 0.0
151.01055 -6.4753892 108.873 330.596 0.0 7.226
151.01055 -6.4746675 85.669 246.339 0.0 0.0
151.01055 -6.4739458 41.23 118.755 0.0 4.071
151.01055 -6.4732241 15.312 71.294 0.0 0.0
151.01055 -6.4725024 0.0 0.0 0.0 0.0
151.01055 -6.4717808 0.0 0.0 0.0 0.0
151.01055 -6.4710591 0.0 0.0 0.0 0.0
151.01055 -6.4703374 0.0 0.0 0.0 0.0
151.01055 -6.4696157 0.0 0.0 0.0 0.0
151.01055 -6.468894 0.0 0.0 0.0 0.0
151.01055 -6.4681723 0.0 0.0 0.0 0.0
151.01055 -6.4674506 0.0 0.0 0.0 0.0
151.01055 -6.4667289 0.0 0.0 0.0 0.0
151.01013 -6.4826061 0.0 0.0 0.0 0.0
151.01013 -6.4818844 36.918 124.261 0.0 0.0
151.01013 -6.4811627 39.444 135.086 0.0 7.083
151.01013 -6.480441 34.088 127.346 0.0 4.107
151.01013 -6.4797193 47.155 130.744 0.0 0.0
151.01013 -6.4789976 39.605 83.313 0.0 0.0
151.01013 -6.478276 19.755 33.528 0.0 0.0
151.01013 -6.4775543 8.689 32.295 0.0 0.0
151.01013 -6.4768326 20.889 56.668 0.0 0.0
151.01013 -6.4761109 47.06 179.15 0.0 0.0
151.01013 -6.4753892 147.037 452.596 0.0 7.736
151.01013 -6.4746675 209.732 646.247 0.0 24.039
151.01013 -6.4739458 62.917 203.381 0.0 6.298
151.01013 -6.4732241 8.954 63.807 0.0 0.0
151.01013 -6.4725024 0.0 0.0 0.0 0.0
151.01013 -6.4717808 0.0 0.0 0.0 0.0
151.01013 -6.4710591 0.0 0.0 0.0 0.0
151.01013 -6.4703374 0.0 0.0 0.0 0.0
151.01013 -6.4696157 0.0 0.0 0.0 0.0
151.01013 -6.468894 0.0 0.0 0.0 0.0
151.01013 -6.4681723 0.0 0.0 0.0 0.0
151.01013 -6.4674506 0.0 0.0 0.0 0.0
151.01013 -6.4667289 0.0 0.0 0.0 0.0
151.00971 -6.4826061 0.0 0.0 0.0 0.0
151.00971 -6.4818844 43.445 133.27 0.0 0.0
151.00971 -6.4811627 39.519 124.669 0.0 5.617
151.00971 -6.480441 24.27 75.802 0.0 0.0
151.00971 -6.4797193 17.598 0.0 0.0 0.0
151.00971 -6.4789976 28.405 41.613 0.0 0.0
151.00971 -6.478276 7.873 0.0 0.0 0.0
151.00971 -6.4775543 0.0 0.0 0.0 0.0
151.00971 -6.4768326 0.0 39.929 0.0 0.0
151.00971 -6.4761109 24.255 142.985 0.0 0.0
151.00971 -6.4753892 110.248 403.756 0.0 0.0
151.00971 -6.4746675 293.375 923.101 0.0 37.843
151.00971 -6.4739458 102.694 340.294 0.0 0.0
151.00971 -6.4732241 0.0 50.43 0.0 0.0
151.00971 -6.4725024 0.0 0.0 0.0 0.0
151.00971 -6.4717808 0.0 0.0 0.0 0.0
151.00971 -6.4710591 0.0 0.0 0.0 0.0
151.00971 -6.4703374 0.0 0.0 0.0 0.0
151.00971 -6.4696157 0.0 0.0 0.0 0.0
151.00971 -6.468894 0.0 0.0 0.0 0.0
151.00971 -6.4681723 0.0 0.0 0.0 0.0
151.00971 -6.4674506 0.0 0.0 0.0 0.0
151.00971 -6.4667289 0.0 0.0 0.0 0.0
151.0093 -6.4826061 0.0 34.688 0.0 0.0
151.0093 -6.4818844 41.519 103.539 0.0 0.0
151.0093 -6.4811627 36.934 103.068 0.0 0.0
151.0093 -6.480441 18.611 39.516 0.0 0.0
151.0093 -6.4797193 0.0 0.0 0.0 0.0
151.0093 -6.4789976 12.552 0.0 0.0 0.0
151.0093 -6.478276 0.0 0.0 0.0 0.0
151.0093 -6.4775543 0.0 0.0 0.0 0.0
151.0093 -6.4768326 0.0 61.631 0.0 0.0
151.0093 -6.4761109 57.753 225.358 0.0 0.0
151.0093 -6.4753892 214.905 714.277 0.0 37.044
151.0093 -6.4746675 388.635 1233.345 0.0 68.724
151.0093 -6.4739458 241.951 720.969 0.0 32.92
151.0093 -6.4732241 20.653 75.194 0.0 0.0
151.0093 -6.4725024 0.0 52.664 0.0 0.0
151.0093 -6.4717808 0.0 48.411 0.0 0.0
151.0093 -6.4710591 0.0 0.0 0.0 0.0
151.0093 -6.4703374 0.0 0.0 0.0 0.0
151.0093 -6.4696157 0.0 0.0 0.0 0.0
151.0093 -6.468894 0.0 0.0 0.0 0.0
151.0093 -6.4681723 0.0 0.0 0.0 0.0
151.0093 -6.4674506 0.0 0.0 0.0 0.0
151.0093 -6.4667289 0.0 0.0 0.0 0.0
151.00888 -6.4826061 0.0 0.0 0.0 0.0
151.00888 -6.4818844 27.096 68.619 0.0 0.0
151.00888 -6.4811627 25.779 63.519 0.0 0.0
151.00888 -6.480441 11.342 0.0 0.0 0.0
151.00888 -6.4797193 0.0 0.0 0.0 0.0
151.00888 -6.4789976 0.0 0.0 0.0 0.0
151.00888 -6.478276 0.0 0.0 0.0 0.0
151.00888 -6.4775543 0.0 0.0 0.0 0.0
151.00888 -6.4768326 29.755 90.972 0.0 0.0
151.00888 -6.4761109 175.385 556.963 0.0 27.191
151.00888 -6.4753892 436.258 1340.507 23.09 94.793
151.00888 -6.4746675 637.967 2008.278 35.506 142.304
151.00888 -6.4739458 338.186 995.926 14.825 56.989
151.00888 -6.4732241 49.76 136.491 0.0 0.0
151.00888 -6.4725024 36.911 92.03 0.0 3.997
151.00888 -6.4717808 16.571 53.431 0.0 0.0
151.00888 -6.4710591 0.0 0.0 0.0 0.0
151.00888 -6.4703374 0.0 0.0 0.0 0.0
151.00888 -6.4696157 0.0 0.0 0.0 0.0
151.00888 -6.468894 0.0 0.0 0.0 0.0
151.00888 -6.4681723 0.0 0.0 0.0 0.0
151.00888 -6.4674506 0.0 0.0 0.0 0.0
151.00888 -6.4667289 0.0 0.0 0.0 0.0
151.00846 -6.4826061 0.0 0.0 0.0 0.0
151.00846 -6.4818844 0.0 0.0 0.0 0.0
151.00846 -6.4811627 0.0 0.0 0.0 0.0
151.00846 -6.480441 0.0 0.0 0.0 0.0
151.00846 -6.4797193 0.0 0.0 0.0 0.0
151.00846 -6.4789976 0.0 0.0 0.0 0.0
151.00846 -6.478276 0.0 0.0 0.0 0.0
151.00846 -6.4775543 0.0 0.0 0.0 0.0
151.00846 -6.4768326 24.457 74.679 0.0 0.0
151.00846 -6.4761109 242.648 738.982 0.0 39.722
151.00846 -6.4753892 421.91 1282.867 17.597 81.75
151.00846 -6.4746675 547.43 1699.332 31.804 120.28
151.00846 -6.4739458 225.04 673.202 0.0 40.352
151.00846 -6.4732241 63.059 168.358 0.0 5.666
151.00846 -6.4725024 35.928 79.719 0.0 0.0
151.00846 -6.4717808 16.623 39.382 0.0 0.0
151.00846 -6.4710591 9.676 0.0 0.0 0.0
151.00846 -6.4703374 0.0 0.0 0.0 0.0
151.00846 -6.4696157 0.0 0.0 0.0 0.0
151.00846 -6.468894 0.0 0.0 0.0 0.0
151.00846 -6.4681723 0.0 0.0 0.0 0.0
151.00846 -6.4674506 0.0 0.0 0.0 0.0
151.00846 -6.4667289 0.0 0.0 0.0 0.0
151.00805 -6.4826061 0.0 0.0 0.0 0.0
151.00805 -6.4818844 0.0 0.0 0.0 0.0
151.00805 -6.4811627 0.0 0.0 0.0 0.0
151.00805 -6.480441 0.0 0.0 0.0 0.0
151.00805 -6.4797193 0.0 0.0 0.0 0.0
151.00805 -6.4789976 9.509 39.832 0.0 0.0
151.00805 -6.478276 0.0 0.0 0.0 0.0
151.00805 -6.4775543 0.0 0.0 0.0 0.0
151.00805 -6.4768326 14.572 45.977 0.0 0.0
151.00805 -6.4761109 158.859 482.181 0.0 22.313
151.00805 -6.4753892 340.805 1010.405 0.0 46.299
151.00805 -6.4746675 236.745 714.298 0.0 31.914
151.00805 -6.4739458 105.899 305.472 0.0 13.28
151.00805 -6.4732241 66.048 159.962 0.0 4.559
151.00805 -6.4725024 42.595 84.35 0.0 0.0
151.00805 -6.4717808 19.415 39.452 0.0 0.0
151.00805 -6.4710591 9.139 0.0 0.0 0.0
151.00805 -6.4703374 0.0 0.0 0.0 0.0
151.00805 -6.4696157 0.0 0.0 0.0 0.0
151.00805 -6.468894 0.0 0.0 0.0 0.0
151.00805 -6.4681723 0.0 0.0 0.0 0.0
151.00805 -6.4674506 0.0 0.0 0.0 0.0
151.00805 -6.4667289 0.0 0.0 0.0 0.0
151.00763 -6.4826061 0.0 0.0 0.0 0.0
151.00763 -6.4818844 11.185 0.0 0.0 0.0
151.00763 -6.4811627 0.0 0.0 0.0 0.0
151.00763 -6.480441 0.0 0.0 0.0 0.0
151.00763 -6.4797193 0.0 0.0 0.0 0.0
151.00763 -6.4789976 0.0 36.658 0.0 0.0
151.00763 -6.478276 0.0 0.0 0.0 0.0
151.00763 -6.4775543 0.0 0.0 0.0 0.0
151.00763 -6.4768326 14.401 33.299 0.0 0.0
151.00763 -6.4761109 44.62 158.889 0.0 0.0
151.00763 -6.4753892 232.061 680.632 0.0 22.005
151.00763 -6.4746675 196.097 542.274 0.0 14.4
151.00763 -6.4739458 115.043 286.507 0.0 6.111
151.00763 -6.4732241 52.701 121.088 0.0 0.0
151.00763 -6.4725024 32.561 69.339 0.0 0.0
151.00763 -6.4717808 15.06 40.861 0.0 0.0
151.00763 -6.4710591 0.0 0.0 0.0 0.0
151.00763 -6.4703374 0.0 0.0 0.0 0.0
151.00763 -6.4696157 0.0 0.0 0.0 0.0
151.00763 -6.468894 0.0 0.0 0.0 0.0
151.00763 -6.4681723 0.0 0.0 0.0 0.0
151.00763 -6.4674506 0.0 0.0 0.0 0.0
151.00763 -6.4667289 0.0 0.0 0.0 0.0
151.00721 -6.4826061 0.0 0.0 0.0 0.0
151.00721 -6.4818844 14.526 28.703 0.0 0.0
151.00721 -6.4811627 0.0 0.0 0.0 0.0
151.00721 -6.480441 0.0 0.0 0.0 0.0
151.00721 -6.4797193 0.0 0.0 0.0 0.0
151.00721 -6.4789976 0.0 0.0 0.0 0.0
151.00721 -6.478276 0.0 0.0 0.0 0.0
151.00721 -6.4775543 0.0 0.0 0.0 0.0
151.00721 -6.4768326 17.124 39.111 0.0 0.0
151.00721 -6.4761109 10.282 48.447 0.0 0.0
151.00721 -6.4753892 89.004 293.032 0.0 0.0
151.00721 -6.4746675 149.71 430.617 0.0 10.576
151.00721 -6.4739458 115.885 307.137 0.0 0.0
151.00721 -6.4732241 54.906 145.36 0.0 0.0
151.00721 -6.4725024 23.899 74.671 0.0 0.0
151.00721 -6.4717808 12.634 45.134 0.0 0.0
151.00721 -6.4710591 0.0 0.0 0.0 0.0
151.00721 -6.4703374 0.0 0.0 0.0 0.0
151.00721 -6.4696157 0.0 0.0 0.0 0.0
151.00721 -6.468894 0.0 0.0 0.0 0.0
151.00721 -6.4681723 0.0 0.0 0.0 0.0
151.00721 -6.4674506 0.0 0.0 0.0 0.0
151.00721 -6.4667289 0.0 0.0 0.0 0.0
151.0068 -6.4826061 0.0 0.0 0.0 0.0
151.0068 -6.4818844 0.0 21.645 0.0 0.0
151.0068 -6.4811627 0.0 0.0 0.0 0.0
151.0068 -6.480441 0.0 0.0 0.0 0.0
151.0068 -6.4797193 0.0 0.0 0.0 0.0
151.0068 -6.4789976 0.0 0.0 0.0 0.0
151.0068 -6.478276 0.0 0.0 0.0 0.0
151.0068 -6.4775543 13.032 22.738 0.0 0.0
151.0068 -6.4768326 18.584 45.254 0.0 0.0
151.0068 -6.4761109 8.908 26.218 0.0 0.0
151.0068 -6.4753892 29.832 119.438 0.0 0.0
151.0068 -6.4746675 80.157 266.983 0.0 8.85
151.0068 -6.4739458 133.086 421.626 0.0 10.97
151.0068 -6.4732241 88.503 282.662 0.0 7.069
151.0068 -6.4725024 36.722 132.682 0.0 0.0
151.0068 -6.4717808 13.943 47.572 0.0 0.0
151.0068 -6.4710591 0.0 0.0 0.0 0.0
151.0068 -6.4703374 0.0 0.0 0.0 0.0
151.0068 -6.4696157 0.0 0.0 0.0 0.0
151.0068 -6.468894 0.0 0.0 0.0 0.0
151.0068 -6.4681723 0.0 0.0 0.0 0.0
151.0068 -6.4674506 0.0 0.0 0.0 0.0
151.0068 -6.4667289 0.0 0.0 0.0 0.0
151.00638 -6.4826061 0.0 0.0 0.0 0.0
151.00638 -6.4818844 0.0 0.0 0.0 0.0
151.00638 -6.4811627 0.0 0.0 0.0 0.0
151.00638 -6.480441 0.0 0.0 0.0 0.0
151.00638 -6.4797193 0.0 0.0 0.0 0.0
151.00638 -6.4789976 0.0 0.0 0.0 0.0
151.00638 -6.478276 0.0 0.0 0.0 0.0
151.00638 -6.4775543 10.35 0.0 0.0 0.0
151.00638 -6.4768326 12.599 0.0 0.0 0.0
151.00638 -6.4761109 0.0 0.0 0.0 0.0
151.00638 -6.4753892 20.592 70.141 0.0 0.0
151.00638 -6.4746675 41.207 150.403 0.0 0.0
151.00638 -6.4739458 150.732 521.584 3.455 23.159
151.00638 -6.4732241 119.432 361.455 0.0 12.922
151.00638 -6.4725024 51.674 161.162 0.0 3.393
151.00638 -6.4717808 27.16 83.04 0.0 0.0
151.00638 -6.4710591 17.827 52.852 0.0 0.0
151.00638 -6.4703374 0.0 0.0 0.0 0.0
151.00638 -6.4696157 0.0 0.0 0.0 0.0
151.00638 -6.468894 0.0 0.0 0.0 0.0
151.00638 -6.4681723 0.0 0.0 0.0 0.0
151.00638 -6.4674506 0.0 0.0 0.0 0.0
151.00638 -6.4667289 0.0 0.0 0.0 0.0
151.00596 -6.4826061 0.0 0.0 0.0 0.0
151.00596 -6.4818844 0.0 0.0 0.0 0.0
151.00596 -6.4811627 0.0 0.0 0.0 0.0
151.00596 -6.480441 0.0 0.0 0.0 0.0
151.00596 -6.4797193 0.0 0.0 0.0 0.0
151.00596 -6.4789976 0.0 0.0 0.0 0.0
151.00596 -6.478276 0.0 0.0 0.0 0.0
151.00596 -6.4775543 0.0 0.0 0.0 0.0
151.00596 -6.4768326 13.201 0.0 0.0 0.0
151.00596 -6.4761109 0.0 0.0 0.0 0.0
151.00596 -6.4753892 23.74 82.202 0.0 0.0
151.00596 -6.4746675 23.885 81.64 0.0 0.0
151.00596 -6.4739458 74.672 293.255 0.0 0.0
151.00596 -6.4732241 64.434 203.111 0.0 0.0
151.00596 -6.4725024 46.941 146.449 0.0 0.0
151.00596 -6.4717808 37.155 117.896 0.0 0.0
151.00596 -6.4710591 39.641 115.1 0.0 0.0
151.00596 -6.4703374 11.951 39.447 0.0 0.0
151.00596 -6.4696157 18.172 61.228 0.0 0.0
151.00596 -6.468894 0.0 0.0 0.0 0.0
151.00596 -6.4681723 0.0 0.0 0.0 0.0
151.00596 -6.4674506 0.0 0.0 0.0 0.0
151.00596 -6.4667289 0.0 0.0 0.0 0.0
151.00555 -6.4826061 0.0 0.0 0.0 0.0
151.00555 -6.4818844 0.0 0.0 0.0 0.0
151.00555 -6.4811627 0.0 0.0 0.0 0.0
151.00555 -6.480441 0.0 0.0 0.0 0.0
151.00555 -6.4797193 0.0 0.0 0.0 0.0
151.00555 -6.4789976 0.0 0.0 0.0 0.0
151.00555 -6.478276 0.0 0.0 0.0 0.0
151.00555 -6.4775543 0.0 0.0 0.0 0.0
151.00555 -6.4768326 0.0 0.0 0.0 0.0
151.00555 -6.4761109 0.0 0.0 0.0 0.0
151.00555 -6.4753892 26.501 94.269 0.0 0.0
151.00555 -6.4746675 17.303 36.525 0.0 0.0
151.00555 -6.4739458 14.819 60.467 0.0 0.0
151.00555 -6.4732241 0.0 52.135 0.0 0.0
151.00555 -6.4725024 28.32 103.446 0.0 0.0
151.00555 -6.4717808 31.464 102.59 0.0 0.0
151.00555 -6.4710591 36.285 110.22 0.0 0.0
151.00555 -6.4703374 16.776 59.753 0.0 0.0
151.00555 -6.4696157 32.034 101.492 0.0 0.0
151.00555 -6.468894 0.0 0.0 0.0 0.0
151.00555 -6.4681723 0.0 0.0 0.0 0.0
151.00555 -6.4674506 0.0 0.0 0.0 0.0
151.00555 -6.4667289 0.0 0.0 0.0 0.0
151.00513 -6.4826061 0.0 0.0 0.0 0.0
151.00513 -6.4818844 0.0 0.0 0.0 0.0
151.00513 -6.4811627 0.0 0.0 0.0 0.0
151.00513 -6.480441 0.0 0.0 0.0 0.0
151.00513 -6.4797193 0.0 0.0 0.0 0.0
151.00513 -6.4789976 0.0 0.0 0.0 0.0
151.00513 -6.478276 0.0 0.0 0.0 0.0
151.00513 -6.4775543 0.0 0.0 0.0 0.0
151.00513 -6.4768326 0.0 0.0 0.0 0.0
151.00513 -6.4761109 0.0 0.0 0.0 0.0
151.00513 -6.4753892 25.23 81.827 0.0 0.0
151.00513 -6.4746675 13.429 0.0 0.0 0.0
151.00513 -6.4739458 9.912 0.0 0.0 0.0
151.00513 -6.4732241 0.0 0.0 0.0 0.0
151.00513 -6.4725024 23.907 90.241 0.0 3.294
151.00513 -6.4717808 22.1 77.861 3.865 0.0
151.00513 -6.4710591 17.381 61.342 0.0 0.0
151.00513 -6.4703374 15.673 62.231 0.0 0.0
151.00513 -6.4696157 22.469 68.941 0.0 0.0
151.00513 -6.468894 0.0 0.0 0.0 0.0
151.00513 -6.4681723 0.0 0.0 0.0 0.0
151.00513 -6.4674506 0.0 0.0 0.0 0.0
151.00513 -6.4667289 0.0 0.0 0.0 0.0
151.00471 -6.4826061 0.0 0.0 0.0 0.0
151.00471 -6.4818844 0.0 0.0 0.0 0.0
151.00471 -6.4811627 0.0 0.0 0.0 0.0
151.00471 -6.480441 0.0 0.0 0.0 0.0
151.00471 -6.4797193 0.0 0.0 0.0 0.0
151.00471 -6.4789976 0.0 0.0 0.0 0.0
151.00471 -6.478276 0.0 0.0 0.0 0.0
151.00471 -6.4775543 0.0 0.0 0.0 0.0
151.00471 -6.4768326 0.0 0.0 0.0 0.0
151.00471 -6.4761109 0.0 0.0 0.0 0.0
151.00471 -6.4753892 15.432 0.0 0.0 0.0
151.00471 -6.4746675 9.586 0.0 0.0 0.0
151.00471 -6.4739458 21.526 66.617 0.0 0.0
